Tissue: Breast Fat
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	5.407876609981411	0.05282419801639895
1090000000	5.3929404614458045	0.05655507599640179
1180000000	5.377877871089661	0.06052133636715694
1270000000	5.362656101815267	0.06471477661046043
1360000000	5.347255785496201	0.0691272401064934
1450000000	5.3316666475664425	0.07375063688853371
1540000000	5.315884724508352	0.07857695873958657
1630000000	5.299910499468919	0.0835982907932784
1720000000	5.2837476211012815	0.0888068208795973
1810000000	5.267402003531189	0.09419484734179023
1900000000	5.2508811816904455	0.0997547857565554
1990000000	5.2341938416156415	0.10547917481811178
2080000000	5.217349473054077	0.11136068154526334
2170000000	5.200358109135205	0.11739210591005861
2260000000	5.183230129056892	0.12356638495045977
2350000000	5.165976107078938	0.12987659640790686
2440000000	5.148606696027376	0.13631596191803702
2530000000	5.131132536854968	0.14287784977562806
2620000000	5.113564188113891	0.14955577729095212
2710000000	5.095912070817596	0.1563434127528331
2800000000	5.078186425321562	0.16323457701298957
2890000000	5.06039727768266	0.17022324470618766
2980000000	5.042554413561673	0.17730354512102223
3070000000	5.024667358178813	0.1844697627365779
3160000000	5.006745361163738	0.19171633744068323
3250000000	4.9887973853905745	0.19903786444588098
3340000000	4.97083209907758	0.20642909391956862
3430000000	4.952857870575628	0.21388493034498093
3520000000	4.934882765381455	0.22140043162979597
3610000000	4.916914544998492	0.22897080797914415
3700000000	4.898960667336375	0.23659142054969406
3790000000	4.881028288394138	0.24425777990128297
3880000000	4.863124265015192	0.2519655442622758
3970000000	4.845255158536686	0.25971051762446795
4060000000	4.827427239183882	0.2674886476829268
4150000000	4.809646491082951	0.27529602363567585
4240000000	4.791918617784394	0.28312887385761076
4330000000	4.774249048204722	0.2909835634624666
4420000000	4.7566429429070665	0.2988565917660717
4510000000	4.739105200652125	0.30674458966351775
4600000000	4.721640465160135	0.31464431693225076
4690000000	4.704253132032267	0.32255265947246464
4780000000	4.686947355786533	0.330466626495543
4870000000	4.669727056969101	0.3383833476706792
4960000000	4.652595929306797	0.34630007023917003
5050000000	4.635557446870971	0.3542141561052807
5140000000	4.6186148712266455	0.3621230789119722
5230000000	4.601771258544239	0.3700244211092071
5320000000	4.585029466654006	0.3779158710219758
5410000000	4.568392162026075	0.3857952199246499
5500000000	4.551861826661058	0.3936603591277294
5590000000	4.5354407648785156	0.4015092770825597
5680000000	4.519131109992128	0.4093400565090958
5770000000	4.502934830862301	0.4171508715513393
5860000000	4.486853738318204	0.42493998496463276
5950000000	4.470889491442673	0.4327057453385703
6040000000	4.455043603714557	0.440446584358902
6130000000	4.439317449004111	0.4481610141114238
6220000000	4.423712267418041	0.45584762443050125
6310000000	4.408229170991603	0.46350508029454224
6400000000	4.392869149225978	0.47113211927042214
6490000000	4.377633074469767	0.4787275490085829
6580000000	4.3625217071440945	0.48629024479024624
6670000000	4.347535700811368	0.4938191471279413
6760000000	4.332675607088173	0.501313259420304
6850000000	4.317941880403275	0.5087716456618987
6940000000	4.303334882602026	0.5161934282086008
7030000000	4.288854887398837	0.5235777855989127
7120000000	4.2745020846796775	0.5309239504313956
7210000000	4.260276584656804	0.5382312072982656
7300000000	4.246178421878128	0.5454988907750425
7390000000	4.232207559093868	0.5527263834660308
7480000000	4.218363890983254	0.5599131141052747
7570000000	4.204647247744204	0.5670585557125427
7660000000	4.191057398549001	0.5741622238037916
7750000000	4.177594054869108	0.5812236746554778
7840000000	4.164256873672287	0.5882425036220088
7930000000	4.151045460495308	0.5952183435055628
8020000000	4.137959372395512	0.602150862977443
8110000000	4.124998120784558	0.6090397650500811
8200000000	4.112161174147654	0.6158847855987676
8290000000	4.099447960651652	0.6226856919321387
8380000000	4.086857870645263	0.6294422814104248
8470000000	4.074390259054729	0.6361543801104391
8560000000	4.062044447678218	0.6428218415362629
8650000000	4.049819727382175	0.6494445453745626
8740000000	4.037715360202825	0.6560223962934733
8830000000	4.025730581355981	0.6625553227839627
8920000000	4.013864601158261	0.6690432760425942
9010000000	4.002116606862762	0.6754862288946011
9100000000	3.990485764412167	0.6818841747561886
9190000000	3.97897122011222	0.6882371266349808
9280000000	3.9675721022284325	0.6945451161675426
9370000000	3.956287522508813	0.7008081926929093
9460000000	3.945116577635351	0.7070264223610702
9550000000	3.934058350606917	0.7131998872753655
9640000000	3.9231119120561644	0.7193286846677668
9730000000	3.912276321502962	0.7254129261060314
9820000000	3.901550628546805	0.7314527367317334
9910000000	3.8909338740005803	0.7374482545281942
10000000000	3.880425090968002	0.7433996296173444
