Tissue: Muscle
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	54.81107669638681	0.9782041326846505
1090000000	54.63277612301459	1.0118220893309922
1180000000	54.469064343560454	1.0472607106052454
1270000000	54.31663419103214	1.084530224638337
1360000000	54.17304470152718	1.1236332025465041
1450000000	54.03645603356689	1.1645666126798793
1540000000	53.90545628553556	1.2073232462765209
1630000000	53.77894502101989	1.2518927303245642
1720000000	53.656052928965345	1.2982622620282676
1810000000	53.536085164122454	1.3464171511041072
1900000000	53.41848059419337	1.3963412266875537
1990000000	53.30278196902702	1.4480171471099408
2080000000	53.18861373786657	1.5014266388567001
2170000000	53.07566531745893	1.5565506831348697
2260000000	52.96367830760589	1.6133696631701187
2350000000	52.85243660720396	1.6718634817142963
2440000000	52.74175868993619	1.7320116557077254
2530000000	52.631491507662446	1.7937933932452699
2620000000	52.52150563437763	1.8571876567073349
2710000000	52.41169136549365	1.9221732149812116
2800000000	52.30195555985538	1.988728687010395
2890000000	52.19221906435966	2.0568325783985384
2980000000	52.08241459936601	2.126463312411262
3070000000	51.97248501138092	2.1975992564286817
3160000000	51.86238182060093	2.270218744679758
3250000000	51.752064006787464	2.3443000979187762
3340000000	51.641496989014236	2.419821640571861
3430000000	51.53065176407059	2.4967617157779554
3520000000	51.41950417543788	2.575098698667343
3610000000	51.30803429030356	2.654811008156498
3700000000	51.1962258664204	2.7358771174867944
3790000000	51.08406589404147	2.818275563693749
3880000000	50.97154420087591	2.90198495616047
3970000000	50.858653110176256	2.9869839843824626
4060000000	50.74538714380511	3.0732514250493335
4150000000	50.63174276353015	3.1607661485313656
4240000000	50.51771814493175	3.2495071248445595
4330000000	50.403312979233036	3.3394534291559013
4420000000	50.28852829911895	3.430584246880934
4510000000	50.17336632523279	3.522878878417597
4600000000	50.05783033055267	3.616316743553674
4690000000	49.94192452027571	3.7108773855796238
4780000000	49.82565392519169	3.806540475133902
4870000000	49.709024306823686	3.9032858138040596
4960000000	49.59204207286103	4.001093337503616
5050000000	49.47471420161822	4.099943119641982
5140000000	49.357048174429025	4.199815374102418
5230000000	49.23905191503392	4.300690458041047
5320000000	49.12073373514551	4.4025488745183425
5410000000	49.00210228548351	4.50537127497304
5500000000	48.883166511663404	4.609138461547357
5590000000	48.76393561440087	4.713831389271268
5680000000	48.644419013561944	4.819431168112838
5770000000	48.52462631564686	4.925919064900822
5860000000	48.404567284345475	5.033276505125144
5950000000	48.28425181384576	5.1414850746203005
6040000000	48.16368990461417	5.250526521136347
6130000000	48.04289164139965	5.3603827558016475
6220000000	47.92186717324086	5.471035854481275
6310000000	47.80062669528192	5.582468059034707
6400000000	47.679180432222566	5.6946617784760765
6490000000	47.55753862324862	5.807599590040178
6580000000	47.43571150830455	5.921264240157142
6670000000	47.31370931558499	6.035638645338544
6760000000	47.19154225013495	6.150705892977615
6850000000	47.06922048345968	6.266449242066059
6940000000	46.946754144055326	6.382852123829845
7030000000	46.82415330878059	6.499898142286379
7120000000	46.701427994997175	6.617571074725178
7210000000	46.57858815341424	6.735854872114297
7300000000	46.455643661577845	6.854733659434514
7390000000	46.3326043179526	6.9741917359434
7480000000	46.20947983654708	7.094213575371168
7570000000	46.08627984203942	7.214783826050307
7660000000	45.96301386536314	7.3358873109808
7750000000	45.83969133971757	7.4575090278329075
7840000000	45.716321596969095	7.579634148889175
7930000000	45.5929138644141	7.702248020927583
8020000000	45.46947726187527	7.825336165047499
8110000000	45.34602079910671	7.948884276440162
8200000000	45.22255337348464	8.072878224105418
8290000000	45.09908376796246	8.197304050516335
8380000000	44.975620649271036	8.322147971233344
8470000000	44.85217256634618	8.447396374469495
8560000000	44.72874794896695	8.57303582060844
8650000000	44.60535510658983	8.699053041676665
8740000000	44.482002227364625	8.825434940771506
8830000000	44.35869737731924	8.952168591446512
8920000000	44.23544849970163	9.079241237055516
9010000000	44.11226341446764	9.206640290057027
9100000000	43.989149817904746	9.334353331280225
9190000000	43.86611528238207	9.462368109154108
9280000000	43.74316725621795	9.59067253890105
9370000000	43.620313063656994	9.719254701696254
9460000000	43.49755990494892	9.848102843794333
9550000000	43.37491485652205	9.977205375624424
9640000000	43.252384871245056	10.106550870855042
9730000000	43.1299767787707	10.236128065430039
9820000000	43.007697285955864	10.365925856576812
9910000000	42.88555297735251	10.495933301788082
10000000000	42.76355031576457	10.626139617778325

