Tissue: Lung (Inflated)
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	21.82517587549264	0.47406584446975597
1090000000	21.687984934669636	0.4901953999790355
1180000000	21.56559513852404	0.506843656886924
1270000000	21.45488809720225	0.5240385397534175
1360000000	21.35354730854008	0.5418002089407005
1450000000	21.259815335065607	0.5601430306740218
1540000000	21.17233449199572	0.5790769621790283
1630000000	21.090039271123143	0.5986085487830027
1720000000	21.01208185516466	0.6187416566108257
1810000000	20.93777939505733	0.6394780208535799
1900000000	20.8665759561222	0.6608176627158356
1990000000	20.798014569420925	0.6827592111266996
2080000000	20.731716381487775	0.7053001542423414
2170000000	20.667364878518125	0.7284370384206263
2260000000	20.60469379616399	0.7521656273667918
2350000000	20.543477745083194	0.7764810307089648
2440000000	20.48352486411985	0.8013778088469483
2530000000	20.42467100573138	0.826850059195974
2620000000	20.366775092237575	0.852891487702746
2710000000	20.30971537593853	0.8794954686001896
2800000000	20.25338640367186	0.9066550946926527
2890000000	20.197696535244734	0.934363219958169
2980000000	20.142565900949197	0.9626124958723397
3070000000	20.08792470983941	0.9913954025667349
3160000000	20.033711840233234	1.020704275710092
3250000000	19.979873658826378	1.050531329826196
3340000000	19.926363026166424	1.0808686786258814
3430000000	19.873138454950883	1.1117083528230718
3520000000	19.820163394354573	1.1430423158194691
3610000000	19.7674056188426	1.1748624775744119
3700000000	19.714836704044775	1.2071607069217056
3790000000	19.662431575518998	1.2399288425510602
3880000000	19.610168118815253	1.273158702835871
3970000000	19.558026841316178	1.3068420946598203
4060000000	19.505990577989383	1.3409708213707174
4150000000	19.454044234526968	1.3755366899702497
4240000000	19.40217456243581	1.4105315176319053
4330000000	19.35036996153013	1.4459471376257493
4420000000	19.29862030600538	1.4817754047173524
4510000000	19.24691679087159	1.5180082000987043
4600000000	19.19525179601957	1.5546374359009263
4690000000	19.143618765604085	1.5916550593318648
4780000000	19.092012100771058	1.6290530564759715
4870000000	19.040427064041722	1.6668234557890007
4960000000	18.988859693907465	1.7049583313159709
5050000000	18.937306728391214	1.7434498056573
5140000000	18.88576553650244	1.7822900527050167
5230000000	18.83423405665767	1.8214713001683653
5320000000	18.782710741261724	1.8609858319058987
5410000000	18.731194506749926	1.9008259900792213
5500000000	18.679684688481462	1.940984177141898
5590000000	18.62818099995095	1.981452857675581
5680000000	18.576683495851633	2.022224560084169
5770000000	18.52519253858066	2.0632918781557112
5860000000	18.47370876782622	2.1046474725008246
5950000000	18.422233072918914	2.146284071875527
6040000000	18.37076656766705	2.188194474395699
6130000000	18.319310567427475	2.230371548649696
6220000000	18.26786656819204	2.2728082347151015
6310000000	18.216436227493958	2.315497545085079
6400000000	18.16502134696028	2.3584325655093505
6490000000	18.1136238563551	2.401606455754435
6580000000	18.06224579897512	2.4450124502874235
6670000000	18.010889318273477	2.4886438588872446
6760000000	17.959556645600816	2.532494067187115
6850000000	17.908250088963943	2.5765565371516064
6940000000	17.856972022712323	2.6208248074915237
7030000000	17.80572487807193	2.6652924940196145
7120000000	17.75451113445346	2.7099532899499104
7210000000	17.703333311469475	2.7548009661433697
7300000000	17.652193961600986	2.7998293713023172
7390000000	17.601095663459603	2.8450324321160507
7480000000	17.550041015596722	2.890404153359852
7570000000	17.49903263081526	2.9359386179495224
7660000000	17.448073130943932	2.981629986953493
7750000000	17.397165142037192	3.027472499564397
7840000000	17.34631128996772	3.0734604730319677
7930000000	17.295514196380868	3.1195883025590114
8020000000	17.24477647498322	3.1658504611621257
8110000000	17.194100728139976	3.2122414994987816
8200000000	17.143489543757717	3.2587560456623015
8290000000	17.092945492431284	3.305388804946221
8380000000	17.042471124835227	3.35213455957945
8470000000	16.992068969341698	3.398988168433603
8560000000	16.941741529848372	3.4459445667038144
8650000000	16.891491283801148	3.4929987655643013
8740000000	16.84132068039752	3.540145851799915
8830000000	16.791232138957806	3.5873809874148184
8920000000	16.741228047452193	3.63469940921947
9010000000	16.691310761172616	3.682096428396996
9100000000	16.641482601539252	3.7295674300499777
9190000000	16.591745855032215	3.77710787272874
9280000000	16.542102772239627	3.824713287942072
9370000000	16.49255556701409	3.8723792796513563
9460000000	16.443106415729883	3.920101523749047
9550000000	16.393757456634006	3.9678757675223526
9640000000	16.344510789284545	4.01569782910302
9730000000	16.295368474070308	4.06356359690403
9820000000	16.24633253180612	4.111469029044024
9910000000	16.197404943398563	4.159410152760234
10000000000	16.148587649577266	4.207383063810681
