Tissue: Bone (Cancellous)
Frequency Hz	Permittivity	Elec. Cond. (S/m)
1000000000	20.5839278866008	0.3639581433879201
1090000000	20.415177055252464	0.38635559899080146
1180000000	20.257243943767705	0.40952701276597586
1270000000	20.10803535037299	0.4334507680550497
1360000000	19.965991221886163	0.45810314819782544
1450000000	19.82992487336315	0.4834592523304978
1540000000	19.69891761864621	0.5094936051569863
1630000000	19.57224728258301	0.536180568869211
1720000000	19.449338488254313	0.5634946240315608
1810000000	19.32972732967919	0.5914105618855563
1900000000	19.213035781740164	0.6199036157247495
1990000000	19.09895284460014	0.6489495497390507
2080000000	18.98722043641764	0.6785247178056444
2170000000	18.87762269241196	0.7086061008300772
2260000000	18.769977746118325	0.7391713286583146
2350000000	18.664131345280857	0.7701986908285499
2440000000	18.559951841445624	0.8016671392245662
2530000000	18.457326220393647	0.8335562848492499
2620000000	18.356156929847515	0.8658463903403071
2710000000	18.25635932404396	0.8985183594233168
2800000000	18.157859590036768	0.9315537241885687
2890000000	18.060593053446244	0.9649346308527682
2980000000	17.964502785485337	0.9986438245008045
3070000000	17.869538450980723	1.032664633179658
3160000000	17.775655350509982	1.0669809516245483
3250000000	17.682813619910917	1.1015772248282538
3340000000	17.590977558149994	1.1364384316122356
3430000000	17.500115060482322	1.171550068318442
3520000000	17.410197138442946	1.2068981327103416
3610000000	17.321197511805433	1.242469108148487
3700000000	17.233092260470144	1.2782499480880647
3790000000	17.14585952648022	1.3142280609321193
3880000000	17.059479258142076	1.350391295263561
3970000000	16.973932989651626	1.3867279254708627
4060000000	16.889203650773165	1.4232266377760525
4150000000	16.80527540204512	1.4598765166687433
4240000000	16.722133491740784	1.49666703174621
4330000000	16.639764131427814	1.5335880249566762
4420000000	16.558154387475568	1.5706296982408003
4510000000	16.47729208627584	1.607782601564737
4600000000	16.397165731286858	1.6450376213369389
4690000000	16.317764430297007	1.682385969199999
4780000000	16.239077831542872	1.7198191711882223
4870000000	16.161096067516354	1.757329057241205
4960000000	16.08380970546296	1.794907751063461
5050000000	16.00720970371484	1.8325476603200042
5140000000	15.93128737312125	1.8702414671577945
5230000000	15.856034342940625	1.9079821190429613
5320000000	15.781442530644108	1.9457628199038846
5410000000	15.70750411515397	1.9835770215703252
5500000000	15.634211513102812	2.021418415498997
5590000000	15.561557357753266	2.0592809247761945
5680000000	15.489534480263949	2.0971586963882918
5770000000	15.418135893027207	2.1350460937512135
5860000000	15.347354774838333	2.1729376894901686
5950000000	15.277184457685744	2.2108282584612513
6040000000	15.207618414977118	2.2487127710067183
6130000000	15.138650251038955	2.2865863864360416
6220000000	15.070273691746268	2.3244444467250607
6310000000	15.002482576156167	2.362282470425828
6400000000	14.935270849033815	2.400096146779966
6490000000	14.868632554172102	2.43788133002861
6580000000	14.80256182841782	2.475634033912234
6670000000	14.737052896326976	2.513350426353883
6760000000	14.67210006538058	2.5510268243195604
6850000000	14.607697721700093	2.5886596888497437
6940000000	14.543840326208272	2.6262456202561664
7030000000	14.480522411187295	2.663781353478276
7120000000	14.417738577191296	2.7012637535939086
7210000000	14.355483490275063	2.738689811478941
7300000000	14.293751879504814	2.7760566396108444
7390000000	14.232538534720751	2.813361468011284
7480000000	14.171838304524115	2.8506016403230108
7570000000	14.111646094464644	2.8877746100165047
7660000000	14.051956865406645	2.9248779367219826
7750000000	13.992765632054471	2.9619092826825177
7840000000	13.934067461619911	2.9988664093241795
7930000000	13.875857472616158	3.0357471739392374
8020000000	13.818130833764386	3.07254952647862
8110000000	13.760882763000605	3.109271506449944
8200000000	13.704108526571606	3.1459112399175484
8290000000	13.647803438210142	3.1824669366011205
8380000000	13.5919628583804	3.218936887069587
8470000000	13.53658219358577	3.25531946002707
8560000000	13.481656895731847	3.291613099687831
8650000000	13.42718246153821	3.327816323237215
8740000000	13.373154431993363	3.3639277183757135
8830000000	13.31956839184762	3.399945940943378
8920000000	13.266419969139447	3.435869712621885
9010000000	13.213704834751187	3.471697818711676
9100000000	13.16141870199045	3.507429105981659
9190000000	13.109557326194025	3.5430624805890676
9280000000	13.058116504351325	3.5785969060671303
9370000000	13.007092074744833	3.6140314013783024
9460000000	12.95647991660525	3.6493650390308945
9550000000	12.906275949779289	3.6845969432569823
9640000000	12.856476134408327	3.719726288249556
9730000000	12.80707647061629	3.754752296456994
9820000000	12.758072998205341	3.789674236932909
9910000000	12.709461796358209	3.8244914237395835
10000000000	12.661238983345891	3.859203214403192
